date,n100_v1_r5,n100_v1_r10,n100_v1_r20,n100_v1_r40,n100_v1_r60,n100_v2_r5,n100_v2_r10,n100_v2_r20,n100_v2_r40,n100_v2_r60,n100_v3_r5,n100_v3_r10,n100_v3_r20,n100_v3_r40,n100_v3_r60,n100_v4_r5,n100_v4_r10,n100_v4_r20,n100_v4_r40,n100_v4_r60,mid_v1_r5,mid_v1_r10,mid_v1_r20,mid_v1_r40,mid_v1_r60,mid_v2_r5,mid_v2_r10,mid_v2_r20,mid_v2_r40,mid_v2_r60,mid_v3_r5,mid_v3_r10,mid_v3_r20,mid_v3_r40,mid_v3_r60,mid_v4_r5,mid_v4_r10,mid_v4_r20,mid_v4_r40,mid_v4_r60
2022-01-25,2118704.169145202,2289117.698190499,2944161.5900422498,2668670.1603347003,1685228.4056720005,1717185.4988752513,1802262.3811065005,2200674.5886466494,2147029.2180538997,1531582.6341332993,1981126.5327111,2168498.53884715,2316200.7858176497,2499749.2760861986,1617182.6558770002,1585471.1628773995,1747290.1280904002,2142276.743012499,2181400.3507944997,1363524.8654811997,3142162.662553499,3665052.4626213005,3005408.7884314507,3353302.404258701,3273952.1415512,2279781.410743651,2490285.7967267497,2190447.7466257513,2627701.2892369004,2509412.04707585,3774768.1893275483,4292082.24160785,3846104.807337201,5718153.982472851,4045539.1880872003,2279265.5834196005,2954988.6015531505,2342272.6451659002,3242260.9388501006,2864361.8196026003
2022-01-27,2091804.539545201,2262881.3928905,2910230.7789422497,2648817.8273347,1712046.405672,1701069.2808752514,1790881.4047065005,2187524.4930466493,2132428.038053899,1553062.3641332996,1961949.6604111001,2147179.59774715,2300037.20571765,2466996.012786199,1637719.7058770002,1569814.2883773996,1738396.0790904006,2131763.865212499,2168862.2080945,1380948.9554811998,3108363.792553499,3636171.4626213,2978580.0884314505,3324173.5342587,3248263.3715511994,2264608.8907436505,2474468.41672675,2176772.9466257514,2610206.679236901,2486434.9870758494,3769285.9493275485,4298581.351607851,3859677.2573372014,5713433.512472851,4048662.5680871992,2273311.1634196006,2949439.95155315,2335947.4651659005,3230316.2588501005,2845427.4096026
2022-01-28,2074951.4803452014,2245282.869790499,2887839.8392422497,2624857.5963347005,1728248.8056720002,1697987.9348752513,1783665.0119065004,2179380.151846649,2125087.158053899,1559549.8141332995,1948486.4183111,2132428.4280471494,2283583.00301765,2454120.223686199,1650888.4058770002,1571321.3168773993,1732109.7660904005,2124412.914612499,2161002.7751944996,1384925.2754811998,3152133.892553499,3689505.5626213006,3019689.888431451,3378559.0842587007,3346924.7015511994,2283067.6907436512,2509189.98672675,2197253.1966257514,2634067.3792369002,2533607.337075849,3847656.349327549,4409560.901607851,3928751.9573372006,5853310.01247285,4130177.7880872004,2295919.1634196006,2994969.98155315,2364586.3151659006,3264098.7588501005,2893096.7296026
2022-01-31,2110087.381145201,2284839.8016904993,2939229.9945422495,2645220.5653347005,1741088.195672,1708707.4588752515,1796637.4291065005,2196502.700646649,2138885.5280538993,1573046.7641332997,1982117.7212111002,2169018.94334715,2323213.8853176497,2477632.7295861985,1656378.475877,1581726.8103773994,1744481.2230904005,2141335.0240124995,2172226.1572944997,1393328.9354811995,3259047.3625534987,3821166.4726213,3124233.7984314505,3504849.8042587014,3434808.0315511995,2325428.110743651,2567037.10672675,2236827.126625751,2678454.8592369007,2579748.38707585,3951534.6393275484,4497293.061607851,4022875.5773372003,6040835.99247285,4261393.2580872,2332621.0434196005,3058449.53155315,2405554.9451659005,3314379.2688501,2954226.3496026
2022-02-01,2113936.3055452015,2289358.0408905,2945411.28494225,2641688.5473347004,1750279.4156720005,1711396.0208752514,1798510.9287065004,2198523.4790466493,2140365.4380538994,1576046.7641332997,1981086.9584111003,2167761.1637471495,2318978.90171765,2472722.7107861987,1671436.3858769997,1583434.4883773993,1743995.4190904002,2140830.1332124993,2170351.1600944996,1397026.0554811996,3289021.062553499,3864783.2126213,3157569.0884314505,3534986.3042587005,3477418.8715511994,2337680.8607436507,2595138.57672675,2248282.796625751,2686871.0392369004,2596552.1870758496,3986756.389327549,4562798.24160785,4064620.0573372007,6095363.582472851,4325010.1180872,2343736.4334196,3085774.6715531503,2417695.3451659004,3324891.6888501,2975476.9096026
2022-02-02,2136493.6867734017,2316424.1368905,2980540.1469422495,2666616.3773347004,1780793.7256720003,1722033.3546554516,1807989.9367065006,2210035.2810466494,2152394.9780538995,1598787.1941332996,2000841.7522989502,2188786.8457471495,2340919.4437176497,2498421.256786199,1686616.615877,1596086.1220733493,1751532.4790904005,2150577.549212499,2180964.8440945,1411155.1754811998,3329064.362108499,3957940.5126213003,3231821.2384314504,3620566.154258701,3523752.1615511994,2358726.885548651,2634389.6667267503,2274345.3466257514,2716276.2892369004,2615100.247075849,4032491.609512549,4636739.791607851,4159211.3073372007,6224089.03247285,4399021.6180872,2369276.438814601,3138262.6315531507,2447549.345165901,3359617.3388501005,3010087.4496026
2022-02-03,2127070.8767734016,2303838.9264904996,2964173.72214225,2652353.0933347004,1756548.1056720002,1720515.7248554518,1804936.2515065004,2204696.780246649,2147340.5280538993,1583657.5141332997,1989513.6922989502,2177676.19094715,2324479.4469176494,2483523.2923861993,1672444.2558770003,1592501.8762733494,1748434.5870904005,2145669.268812499,2176603.0804944998,1401535.8254811997,3299282.812108499,3903261.8226213,3184947.6984314504,3574490.074258702,3488320.1415512,2352463.935548651,2618553.8567267503,2256612.626625751,2697314.1692369008,2592238.3970758496,3999812.5095125493,4619669.251607851,4120383.277337201,6155870.31247285,4379675.938087201,2364384.7888146006,3123458.01155315,2431039.225165901,3339102.0988501003,2986028.0696026003
2022-02-04,2108274.4767734013,2282067.085790499,2936163.1112422496,2631405.2363347,1742228.705672,1716634.7650554515,1796227.2099065003,2194291.5738466494,2136889.748053899,1576948.8941332996,1972286.9622989502,2156550.6400471497,2303718.8950176495,2462087.6496861987,1662631.7558770003,1588956.0504733492,1740125.4460904002,2134633.380612499,2164675.1991945,1395751.5154811996,3254018.5121084983,3824151.4426213,3124620.29843145,3501445.9642587006,3469747.091551199,2341196.585548651,2588294.4767267504,2235492.006625751,2674074.8192369007,2581450.2470758497,3942004.109512549,4570881.381607851,4056485.2573372005,6042245.19247285,4371814.3380872,2351593.938814601,3090854.22155315,2408865.6551659005,3312989.8888501003,2984621.2696026
2022-02-07,2077706.2967734013,2238796.0590904998,2880568.4683422497,2597409.7093347004,1725212.3256720002,1700646.7106554515,1778722.2103065006,2176034.925446649,2119516.8980538994,1564585.1741332996,1944897.2422989502,2121275.4471471496,2267665.2911176495,2429830.640986199,1651404.015877,1570063.8580733493,1725087.9650904005,2117626.586412499,2145348.3738944996,1386842.6654811997,3229046.812108499,3860280.9026213,3154089.078431451,3552402.784258701,3424768.901551199,2330362.535548651,2587261.73672675,2240867.716625751,2684524.5092369006,2562192.8370758495,3899696.9095125487,4655926.93160785,4115782.7873372007,6173246.452472851,4349299.2880872,2336736.2888146006,3119035.54155315,2436674.515165901,3345357.5288501005,2968392.4796026004
2022-02-08,2070988.3867734012,2235543.7725904994,2875828.0528422496,2599036.6243347004,1725914.8156720002,1696085.0912554516,1779345.8083065003,2175088.7974466495,2118540.6280538994,1566575.6441332996,1941432.1522989501,2121644.14164715,2271395.7306176494,2435069.774486199,1653751.3858770002,1565883.7006733497,1727354.8300904003,2118608.677412499,2150205.3203945,1389620.3954812,3131760.812108499,3756259.9526213,3067629.47843145,3447681.734258701,3369984.6315511996,2300656.535548651,2543568.42672675,2208719.766625751,2647412.5092369006,2528268.33707585,3762158.1595125487,4495470.131607851,3989650.5873372005,5936335.552472849,4274022.058087201,2301053.3388146004,3046779.20155315,2383815.6151659004,3283826.0788501,2922374.5996026
2022-02-09,2078320.4764234016,2246222.8519154997,2902484.0294422493,2626457.8323347005,1732361.4956720003,1699927.9532731515,1781949.1153815005,2183678.051046649,2126672.5380538995,1570977.6541332994,1948647.7969989502,2130468.23239715,2300509.6012176494,2459228.344286199,1656298.175877,1572043.1760650494,1729767.0063654003,2127888.694212499,2159310.0465944996,1392566.0654811999,3103320.867333499,3711879.6742463,3063007.1084314506,3450051.994258701,3401649.901551199,2290458.595333651,2523483.98543675,2209268.0566257513,2652979.6492369007,2553385.5870758495,3711688.7156325495,4401002.182967851,3956435.6973372004,5926096.59247285,4278730.5880872,2290464.943064601,3018183.7018081504,2380911.1551659005,3287271.2088501,2940209.6796026
2022-02-10,2123457.5764234015,2296422.6519154995,2937909.899042249,2661439.2803347004,1766059.495672,1716819.3032731516,1799357.8853815005,2195471.692646649,2137449.8580538994,1585002.2041332994,1994906.2469989501,2180077.89239715,2336973.59481765,2481597.1730861985,1703423.055877,1590326.4760650494,1747803.8763654004,2141959.275012499,2175810.3937945003,1409870.3054811996,3078544.617333499,3710806.3642463004,3088165.848431451,3474432.6242587008,3411465.8215511995,2287104.625333651,2528291.3654367505,2219116.176625751,2659387.1192369005,2560934.58707585,3688150.7756325486,4384383.80296785,3986392.3773372006,5958745.612472851,4285466.218087201,2287267.993064601,3023463.5218081507,2391401.3251659004,3293443.8988501006,2937614.5096026002
2022-02-11,2096501.8464234013,2266114.3019154994,2885849.811642249,2624198.9383347,1738250.8756720002,1705195.3732731515,1787188.2153815003,2177607.452246649,2119093.5080538993,1567832.1741332994,1966145.3669989503,2149113.0523971496,2300458.54141765,2446630.1608861987,1678300.715877,1577293.0560650493,1734725.5463654003,2123056.7598124994,2152267.2719945004,1394640.5154811998,3020450.917333499,3652573.6242463,3053138.41843145,3434894.664258701,3332267.5115511995,2270973.145333651,2505784.2854367504,2204109.186625751,2644187.3792369007,2527569.59707585,3599233.615632549,4283663.782967851,3938701.3673372003,5864929.272472851,4223186.518087201,2264719.193064601,2989113.201808151,2368472.1851659007,3269513.3688501003,2902471.9996026
2022-02-14,2034337.8164234012,2195387.7519154996,2801995.902642249,2559529.1483347,1652655.2856720004,1683115.4532731515,1764443.1753815005,2149575.9082466494,2089867.0780538996,1523482.5741332998,1901475.9869989504,2079793.3323971499,2238508.1524176495,2380131.773886199,1594728.5458770003,1552583.406065049,1711491.4263654004,2094766.3378124991,2121482.4389945,1357508.7954811999,3003238.8173334985,3588327.9342463007,2919087.0584314507,3286950.444258701,3226425.1815511994,2264480.465333651,2477030.8054367504,2150283.206625751,2588525.4992369004,2465646.5370758492,3559857.1556325494,4226738.16296785,3785673.397337201,5634627.0424728505,4033009.2580872006,2255825.243064601,2958893.8318081503,2305333.805165901,3202903.1588501004,2819788.5496026003
2022-02-15,2058999.1064234013,2216702.5719155,2846639.2618422494,2592931.4843347003,1705454.7156720005,1693675.8032731516,1773080.7053815005,2167687.1714466494,2109629.2880538995,1546198.0541332997,1927893.19699895,2109424.04239715,2281379.1896176497,2434593.6214861986,1648579.0858770001,1563983.7360650492,1722540.9563654005,2118089.839412499,2149073.9233945003,1379488.1754811998,3034551.2673334987,3647741.8342463,2992353.3284314508,3373429.6342587005,3332084.7915511993,2271980.665333651,2499094.50543675,2178847.816625751,2619848.309236901,2520361.9470758494,3589793.0056325486,4261748.262967851,3879603.937337201,5803991.05247285,4164888.5380872,2265128.443064601,2984262.281808151,2341513.3151659006,3244412.5288501,2884268.8196026
2022-02-16,2074867.0153884012,2237105.8619154994,2876171.7399422494,2616668.2873347,1729135.6856720003,1702191.4253381519,1782277.8253815006,2178292.0190466493,2119844.928053899,1555046.3141332995,1944589.6091539504,2130214.02239715,2299749.0167176495,2452368.7757861987,1678888.895877,1572917.1666850494,1732324.7963654003,2128368.103212499,2161558.8150945,1389493.0654811999,3032128.384713499,3726683.6842463,3011804.5584314503,3411698.494258701,3360409.6915511996,2273271.768538651,2509169.4554367503,2181161.306625751,2626432.0492369006,2527315.8970758496,3602160.638612549,4322345.312967851,3930018.3973372006,5882408.14247285,4218737.1880872,2270044.658304601,3004249.5818081503,2350044.9551659003,3257513.6088501005,2898902.3196026003
2022-02-17,2095672.7453884012,2248917.141915499,2861028.2008422497,2602652.4243347,1751842.2556720003,1709440.0453381517,1785176.2953815004,2174335.485446649,2116250.6280538994,1557023.2341332994,1973533.23915395,2152546.8623971497,2289573.62861765,2448515.938486199,1705282.4558770002,1582937.9766850492,1738251.5363654005,2125956.3514124993,2160527.3163944995,1393900.4354811998,3081654.2447134987,3722153.9842463005,3019563.72843145,3412629.6842587013,3320403.781551199,2281619.3285386516,2532182.4054367505,2184196.0666257516,2625254.6092369007,2506120.2870758492,3643685.818612549,4367318.612967851,3946964.087337201,5884941.80247285,4204297.9580872,2276818.428304601,3025406.0818081507,2353046.1151659004,3255668.778850101,2880493.0996026
2022-02-18,2079811.1753884014,2232359.4619154995,2849190.2845422495,2590672.4353347006,1735831.4356720003,1703620.2053381517,1778801.9853815003,2170308.660646649,2111542.198053899,1549141.5741332998,1953015.7391539502,2132464.60239715,2277841.1353176497,2436890.629586199,1687819.8458770001,1574994.1366850492,1730300.0363654003,2120084.5340124993,2151583.1372945,1385791.7954811999,3111760.884713499,3720674.6642463002,2986483.758431451,3385859.744258701,3285445.8715511994,2282651.4685386512,2532737.6654367503,2169777.1566257514,2613605.249236901,2492384.7870758497,3660531.088612549,4412664.9529678505,3896398.4973372007,5826631.34247285,4148011.7180871996,2276899.658304601,3023402.7218081504,2337401.6051659007,3242125.3088501003,2859330.2096026004
2022-02-21,2067558.5753884017,2214724.6819154993,2841980.7231422495,2586948.3233347004,1706821.6056720004,1696524.2053381517,1771867.8153815004,2168003.916246649,2109883.2580538997,1538494.1641332996,1935880.0191539503,2110945.93239715,2277177.8879176495,2440654.2053861986,1651190.105877,1565941.3166850493,1721776.6963654002,2117950.916812499,2149223.5074945,1372829.7754811996,3063561.374713499,3628110.924246301,2931690.5484314505,3331107.1742587006,3216495.3515511993,2268415.3585386514,2504914.9854367506,2142696.626625751,2590189.1192369005,2466027.8370758495,3583390.7386125484,4315548.282967851,3809715.3273372008,5700034.81247285,4060299.5880872007,2257600.3983046007,2990352.651808151,2299964.9251659005,3208741.9488501004,2826470.3296026
2022-02-22,2073640.9853884017,2217704.4419154995,2805425.69114225,2569587.5633347007,1689338.405672,1695918.5353381517,1771096.6553815003,2155217.4442466493,2097840.2880538995,1527054.7441332997,1942538.04915395,2115646.8623971497,2255655.6459176494,2416099.639386199,1641941.305877,1565320.3366850493,1721213.4163654004,2105189.2308124993,2138009.2134945,1366902.1154811997,3028557.0147134988,3544808.634246301,2869340.8884314504,3254204.204258701,3180930.6815511994,2259251.598538651,2479830.9054367505,2128525.9966257513,2576078.139236901,2449779.38707585,3570656.588612549,4223016.66296785,3689527.3573372005,5547637.98247285,3981923.1080872,2246415.8383046007,2956656.4318081504,2271014.4451659005,3179015.2888501007,2797523.8996026004
2022-02-23,2072528.2648084015,2215115.5292705,2796120.1922922498,2580039.2343347003,1697441.8105470003,1696698.0637281518,1771621.1744215004,2153005.1372966487,2105554.8280538996,1530055.2690182994,1943800.9702789504,2115106.2673721504,2247280.33951765,2426247.2914861985,1660088.429302,1567093.5579350493,1723058.3871954,2103438.2855824996,2143045.9033945,1372844.9612861997,3051107.635913499,3604307.9403463006,2891761.7235064507,3309301.074258701,3232192.7459762,2266169.719463651,2492411.0720717497,2136527.4624007517,2589031.7192369006,2468001.2548808493,3604630.2108625486,4292908.91434785,3752453.336287201,5650660.31247285,4027852.9487172,2257634.899954601,2977558.316763151,2288945.4214159,3200232.0988501003,2822551.3779926
2022-02-24,1969608.7748084015,2102631.9992704997,2638812.7601922494,2461327.7013347005,1602862.7105470004,1661386.1137281517,1735626.0244215005,2090949.1256966488,2055328.4180538994,1486752.6890182996,1823302.0302789502,1981267.7973721502,2078028.61841765,2309552.425186199,1565365.4593020002,1520121.5179350493,1673581.2371954,2019390.7997824992,2084865.4836945,1336786.7612861998,2891005.1259134985,3405768.9903463004,2729319.6135064503,3108095.2142587015,3020322.6659762,2232055.759463651,2435025.10207175,2091277.9324007516,2525226.7092369003,2374253.4148808494,3443600.4108625487,4035057.504347851,3506603.9662872003,5260476.56247285,3752370.0987171996,2220934.039954601,2906782.8067631507,2222945.7914159005,3105321.408850101,2683787.4879925996
2022-02-25,2026886.2148084012,2172262.6192705,2728557.7630922496,2519159.8983347,1685421.5405470002,1684979.373728152,1759709.6044215006,2128550.924096649,2077750.1080538994,1514364.9390182998,1901739.7302789504,2062291.5873721503,2182077.1123176496,2375062.283886199,1642789.239302,1553486.4279350492,1709001.4171953998,2072738.5639824993,2118785.6889945,1362798.9312862,3005007.995913499,3523512.8903463013,2830839.983506451,3243798.7942587016,3134697.8759761997,2259086.0794636514,2476179.4920717496,2120969.3424007515,2567311.6492369007,2428604.9948808495,3546587.8608625494,4187989.3243478513,3625973.606287201,5495005.49247285,3904397.7487172,2248727.059954601,2955155.776763151,2260306.1514159003,3166128.0588501003,2762465.3679925995
2022-02-28,2021303.8648084016,2171705.5392704997,2720363.7032922492,2536682.9943347,1689531.0305470002,1683920.1937281517,1759315.5044215005,2127315.3132966487,2081705.4380538994,1517632.3990182995,1897654.5702789503,2064235.6973721504,2177229.36051765,2382061.1644861987,1642514.329302,1554167.6179350493,1710642.1571954,2073737.4535824996,2123373.7203944996,1366027.7012861997,3020154.6659134985,3555976.5403463,2848236.10350645,3259886.6342587015,3182089.3859761995,2254921.049463651,2475460.5320717497,2122196.0524007515,2572618.8592369007,2444310.924880849,3556867.1108625485,4237225.294347851,3649977.546287201,5514091.95247285,3937683.5987171996,2242044.329954601,2948362.4467631513,2262633.6614159,3172841.3788501006,2782787.8479926
2022-03-02,1999192.9748084014,2157743.5192704997,2689508.6671922496,2524062.1013347004,1684305.0905470003,1676572.1037281516,1753651.0944215006,2119695.507696649,2075011.0080538993,1514954.6990182996,1882634.7602789507,2050082.2173721502,2157912.28541765,2367107.5761861987,1638426.2193020002,1549886.927935049,1708638.9071954,2068801.0357824992,2114836.7926944997,1366431.6012861999,3048823.105913499,3572082.0803463003,2869166.64350645,3241569.314258701,3176784.1259761997,2259511.4894636516,2477737.04207175,2125695.1224007513,2569546.2792369006,2445245.2848808495,3601475.410862549,4248142.704347851,3661331.376287201,5467003.272472851,3922325.5787172,2246467.719954601,2948662.3567631505,2262839.4814159004,3165898.6188501003,2784832.8379925997
2022-03-03,1987672.9465084015,2142779.6992705,2660202.287192249,2522372.7713347003,1678336.9605470004,1672502.8598781517,1747771.6044215006,2110723.207696649,2074690.0280538993,1510134.5190182996,1878448.0707039507,2043712.9173721503,2148663.9054176495,2370141.3461861988,1636536.3493020001,1547930.3899850496,1707079.3871954,2064199.2757824995,2111822.8226945,1365429.2012862,3092241.0595884984,3654887.8303463007,2942263.043506451,3302748.8842587015,3265938.0659762,2274462.6978886514,2501731.87207175,2144719.0424007517,2587433.4892369006,2473915.9348808494,3691376.347882549,4396211.13434785,3778509.1562872007,5593313.0424728505,3971966.4787172005,2267218.548984601,2986204.456763151,2291060.8414159003,3194556.2488501007,2822888.9679926
2022-03-04,1946046.6265084017,2112847.1292705,2628551.6607922497,2482214.1093347003,1660327.8205470005,1662172.7898781516,1737980.6944215004,2092850.2232966488,2060153.8380538994,1499466.0990182997,1846693.3107039502,2018347.6373721503,2113957.9730176497,2330872.8569861986,1605768.9393020002,1537220.1099850493,1692758.9871954,2039093.5785824996,2090841.0678945,1354549.2112861997,3029716.419588499,3575715.9303463004,2859802.6435064506,3247518.064258701,3220903.7459761994,2266616.0078886515,2475022.12207175,2127222.4924007514,2564183.8292369004,2453382.3748808494,3597445.717882549,4281235.724347851,3687676.926287201,5482024.27247285,3961335.0787172,2256259.348984601,2957848.576763151,2270463.0614159005,3165312.1188501003,2804228.4679925996
2022-03-07,1905869.7265084013,2051672.4992704995,2547809.4586922494,2422370.8463347,1621927.9805470004,1648283.6398781515,1717406.2344215005,2059983.0816966488,2031175.1880538994,1478627.0790182997,1808682.8207039505,1956410.0573721502,2039299.6219176499,2276771.410686199,1558582.059302,1521338.0899850493,1668742.3871954,1998626.3027824992,2056948.5481945002,1337182.8412861999,2969038.209588499,3534208.780346301,2818866.0435064505,3169009.6642587017,3146564.5259761997,2262593.087888651,2477061.59207175,2118879.872400752,2531385.6792369005,2422981.3348808493,3514320.8878825493,4207370.404347851,3619507.926287201,5353430.02247285,3890372.2787172003,2251039.888984601,2959259.5567631507,2258591.1814159,3127675.7688501007,2754485.3379925997
2022-03-08,1942201.7165084016,2080644.6992704999,2579364.67659225,2450786.4933347004,1642439.0405470005,1659320.7898781516,1726697.6244215006,2072953.6800966489,2049418.0280538993,1489203.8590182997,1850479.8407039505,1982262.0273721502,2063972.3608176499,2308429.914386199,1580182.189302,1532377.3299850496,1678142.5871954001,2011802.0869824998,2071812.2784945,1344695.5612861998,3015611.709588499,3578153.6303463005,2875583.8435064508,3217292.3942587012,3200644.8259761995,2272185.167888651,2496121.0920717497,2132866.7724007517,2548891.269236901,2448428.634880849,3592594.8878825493,4276893.40434785,3707180.2262872006,5465936.55247285,3958132.5287172003,2266963.658984601,2985747.456763151,2278408.7814159,3153018.5888501005,2790275.5379925994
2022-03-09,1968951.9065084015,2116642.0192704997,2636089.8358922494,2497924.8223347003,1680495.2305470004,1667460.7398781516,1738599.2844215005,2092576.762896649,2064083.3180538993,1506683.7990182997,1880046.1107039505,2025946.5673721503,2115968.82711765,2352414.8122861986,1614887.7293020003,1541720.7199850495,1692314.5571954,2035913.0483824993,2092252.6385945,1359298.6212862,3090515.209588499,3637879.7203463013,2926601.0935064503,3303517.114258701,3270680.2059761994,2285848.317888651,2519054.76207175,2150117.4824007517,2581942.979236901,2480934.8048808496,3689400.837882549,4356354.734347851,3789441.926287201,5623067.47247285,4057001.3587172003,2285177.508984601,3018688.686763151,2301251.5214159004,3191812.1688501,2835311.4079925995
2022-03-10,1962369.1216374016,2121145.7137569,2670227.1992922495,2510246.0943347,1682100.7905470005,1669893.8384205515,1744106.0702207005,2106556.249296649,2070367.8780538994,1512969.6990182996,1869421.2443435502,2027136.9925357497,2135966.38651765,2368847.912486199,1631424.149302,1544890.5826856494,1700822.5703664,2050735.7115824996,2100745.2623945,1363875.9712861998,3129327.7653384986,3654318.5355562996,2924230.2935064505,3365905.744258701,3281079.6759761996,2294476.038713651,2531298.8706717496,2151007.0224007517,2605469.6692369008,2480821.4348808494,3752501.2679825486,4384193.57584785,3801160.476287201,5712034.252472851,4084896.7787172003,2295733.2864846005,3034263.864713151,2305535.8314159005,3219413.6388501003,2836835.2879926
2022-03-11,1965921.9756374017,2130132.6341568995,2685358.1676922496,2515445.4363347003,1686758.5005470004,1670340.1648205514,1748546.3814207006,2111194.075696649,2071378.7580538995,1515655.0290182997,1873531.9699435502,2036545.4521357499,2146928.94091765,2368028.2376861987,1635115.789302,1545784.5642856495,1705049.5263664,2054244.8447824996,2098374.9911944997,1365368.1012861999,3120127.3153384994,3651316.4855563007,2922616.7435064507,3373787.814258701,3278482.8459762,2292647.408713651,2526880.4706717497,2151237.432400752,2609915.4292369005,2483552.804880849,3744037.217982549,4381525.07584785,3796717.126287201,5709207.772472849,4084494.7187171998,2291868.316484601,3027927.4647131506,2305150.1214159,3222479.6688501006,2838453.3179925997
2022-03-14,1966583.6496374016,2131784.1075569,2679950.0315922494,2503773.2433347004,1677261.890547,1670635.2367205515,1748479.3791207005,2107553.940096649,2071124.3480538994,1511833.8390182997,1874978.8775435502,2037102.75373575,2143721.04581765,2366313.469386199,1631903.779302,1546132.2253856496,1704993.7648664,2051238.1569824996,2096847.8634945,1362462.6312862,3122589.0853384985,3631844.2355563007,2925859.0435064505,3363475.2142587015,3378667.3059762,2290965.928713651,2523479.42067175,2150686.432400752,2613518.8292369004,2508713.7548808493,3733725.727982549,4353670.07584785,3784881.2262872006,5691575.77247285,4170354.4087172,2289477.8064846005,3021657.7147131506,2298558.7214159006,3220406.2688501,2853018.7579925996
2022-03-15,1952144.6956374017,2115216.6921568997,2672595.3856922495,2494216.9963347,1671192.8905470003,1667333.9628205514,1742874.5954207005,2108032.693696649,2068448.8780538994,1510493.6090182997,1863453.6419435504,2022118.12413575,2135192.24891765,2356430.231686199,1635904.259302,1542175.9362856494,1699896.2463664,2051804.7587824995,2093491.0071945002,1362767.5412861998,3156321.5753384987,3651861.5355563005,2916208.4935064507,3338521.2942587007,3440757.9759761994,2291459.8087136513,2523516.4706717497,2145796.7924007517,2603245.1192369005,2506219.9748808495,3766862.1479825485,4400850.875847851,3772596.926287201,5590518.55247285,4121303.7487172,2291236.896484601,3022576.414713151,2292318.8114159005,3201055.3388501005,2822285.6879926
2022-03-16,1973513.6356374016,2139766.9661569,2716773.4646922494,2520290.4163347003,1690201.2005470004,1673590.0618205513,1748964.8924207005,2126087.0476966486,2082936.4280538994,1523018.6690182998,1883378.4079435503,2044655.74013575,2159797.80791765,2385246.278686199,1653091.109302,1549357.0472856495,1705190.6313664,2068410.7907824996,2110641.2801945,1370495.4512862,3204190.6653384985,3695222.7355563,2922420.3435064503,3388108.744258701,3463342.6459762,2300388.0587136513,2532813.6206717496,2150472.472400752,2633132.3692369005,2516548.2848808495,3825567.117982549,4452768.875847851,3800526.076287201,5669276.85247285,4189498.3587171994,2299021.9664846007,3035901.664713151,2301744.8314159,3228983.1888501006,2847904.5679926
2022-03-17,2003228.7230274016,2182231.7091568997,2760522.3051922494,2547270.4513347,1718050.0905470003,1673360.6634005513,1759327.1039207005,2142962.995696649,2091982.8680538994,1538023.9690182996,1918621.9725435504,2081173.89213575,2192570.74341765,2418859.500186199,1683894.669302,1549343.1053056498,1713511.7388664,2085856.1297824993,2114074.5086944997,1381483.3712862,3248665.525923499,3777179.1855563,2993516.5935064503,3406422.8842587005,3465930.825976199,2323181.2925636503,2553277.5206717495,2167977.2824007515,2641569.9892369006,2535360.804880849,3860034.518237549,4506818.375847851,3897155.0762872007,5730918.59247285,4271068.3387172,2313143.745639601,3060773.314713151,2321331.6714159003,3242691.3488501003,2887597.8879926
2022-03-21,2003203.1830274016,2178020.4091569,2732471.9801922496,2537139.0413347003,1709898.9905470004,1672273.2284005512,1756858.1589207007,2132068.365696649,2083145.3980538994,1532864.7090182998,1921881.9525435504,2073762.0321357504,2171398.59841765,2413979.945186199,1681146.7093020002,1548068.2803056496,1710726.3638664,2074756.8697824995,2108720.6136945,1379768.9912861998,3319051.5759234987,3857015.5355563005,3060744.1935064504,3509345.164258701,3452381.5759761995,2343281.19256365,2567979.620671749,2188592.0324007515,2675487.679236901,2543184.5048808493,3971761.768237549,4618302.225847851,4021571.426287201,5928485.4224728495,4254102.4887172,2337581.095639601,3090037.264713151,2363235.7714159004,3297886.2688501,2915277.8879925995
2022-03-22,2018207.2630274016,2189791.3941569,2748811.4576922497,2538261.0963347005,1719966.3205470003,1674141.5459005511,1761313.7214207007,2140240.3456966486,2083294.8580538994,1536615.6090182997,1935812.8125435503,2088686.2221357499,2192945.17091765,2423148.1376861986,1687674.3393020001,1549140.9978056499,1716203.9763663998,2085388.2047824995,2105926.3511945,1383268.4712862,3355323.975923498,3839909.0355563005,3085526.6935064504,3501130.744258701,3473050.925976199,2352568.5425636508,2569289.7706717495,2197847.5824007518,2671929.0692369007,2554291.6548808496,4010863.3182375487,4643240.975847851,4054504.926287201,5967801.752472851,4251401.738717199,2348752.0456396006,3096329.0647131503,2380495.3214159003,3304891.4888501004,2930897.3379925997
