date,n100_control,n100_th0.1_w5,n100_th0.1_w20,n100_th0.1_w40,n100_th0.125_w5,n100_th0.125_w20,n100_th0.125_w40,n100_th0.15_w5,n100_th0.15_w20,n100_th0.15_w40,n100_th0.2_w5,n100_th0.2_w20,n100_th0.2_w40,n100_th0.25_w5,n100_th0.25_w20,n100_th0.25_w40,mid_control,mid_th0.1_w5,mid_th0.1_w20,mid_th0.1_w40,mid_th0.125_w5,mid_th0.125_w20,mid_th0.125_w40,mid_th0.15_w5,mid_th0.15_w20,mid_th0.15_w40,mid_th0.2_w5,mid_th0.2_w20,mid_th0.2_w40,mid_th0.25_w5,mid_th0.25_w20,mid_th0.25_w40
2021-09-24,1834227.555808471,1794605.4464446246,1794605.4464446246,1865949.5465603925,1834266.9730743323,1834266.9730743323,1904836.288043194,1734523.272763665,1734523.272763665,1801936.520819046,1834227.555808471,1834227.555808471,1834227.555808471,1834227.555808471,1834227.555808471,1834227.555808471,2452276.39374982,2549124.6883415766,2549124.6883415766,2493577.6615252383,2438207.253627501,2386747.767051361,2187585.062932101,2390016.895069077,2338747.441080139,2143176.780880929,2452276.39374982,2452276.39374982,2452276.39374982,2452276.39374982,2452276.39374982,2452276.39374982
2021-09-27,1819971.315808471,1780677.9864446244,1780677.9864446244,1851439.5365603925,1820010.7330743324,1820010.7330743324,1890066.5680431935,1721054.922763665,1721054.922763665,1787952.960819046,1819971.315808471,1819971.315808471,1819971.315808471,1819971.315808471,1819971.315808471,1819971.315808471,2432137.2837498197,2528136.538341577,2528136.538341577,2473077.281525238,2418105.893627501,2367115.577051361,2169625.3429321013,2370381.6550690774,2319596.9210801385,2125698.9308809284,2432137.2837498197,2432137.2837498197,2432137.2837498197,2432137.2837498197,2432137.2837498197,2432137.2837498197
2021-09-28,1826209.705808471,1786796.646444625,1786796.646444625,1857798.0665603923,1826249.1230743323,1826249.1230743323,1896572.718043194,1726960.772763665,1726960.772763665,1794119.8108190456,1826209.705808471,1826209.705808471,1826209.705808471,1826209.705808471,1826209.705808471,1826209.705808471,2407027.32374982,2502010.0483415765,2502010.0483415765,2447550.681525238,2393056.703627501,2342660.577051361,2147180.4529321007,2345901.455069077,2295691.4110801388,2103807.1808809293,2407027.32374982,2407027.32374982,2407027.32374982,2407027.32374982,2407027.32374982,2407027.32374982
2021-09-29,1835571.135808471,1795953.7264446246,1795953.7264446246,1867348.5865603925,1835610.5530743322,1835610.5530743322,1906285.4480431937,1735800.542763665,1735800.542763665,1803310.9408190458,1835571.135808471,1835571.135808471,1835571.135808471,1835571.135808471,1835571.135808471,1835571.135808471,2415804.42374982,2511032.198341577,2511032.198341577,2456349.8315252378,2401773.853627501,2351170.5270513613,2155000.2029321007,2354409.1050690776,2303973.7610801384,2111407.230880929,2415804.42374982,2415804.42374982,2415804.42374982,2415804.42374982,2415804.42374982,2415804.42374982
2021-09-30,1831302.9374884714,1791736.2163246246,1791736.2163246246,1863000.3971253925,1831342.3547543327,1831342.3547543327,1901810.631028194,1731749.710533665,1731749.710533665,1799079.1611640458,1831302.9374884714,1831302.9374884714,1831302.9374884714,1831302.9374884714,1831302.9374884714,1831302.9374884714,2436739.56372482,2532723.2740665767,2532723.2740665767,2477647.9687502384,2422486.888277501,2371501.159951361,2173605.741232101,2374758.3496690774,2323905.630205138,2129669.2726309285,2436739.56372482,2436739.56372482,2436739.56372482,2436739.56372482,2436739.56372482,2436739.56372482
2021-10-01,1835676.2974884713,1796016.8263246245,1796016.8263246245,1867449.7471253925,1835715.7147543326,1835715.7147543326,1906356.661028194,1735886.4105336652,1735886.4105336652,1803384.731164046,1835676.2974884713,1835676.2974884713,1835676.2974884713,1835676.2974884713,1835676.2974884713,1835676.2974884713,2441216.7037248197,2537376.514066577,2537376.514066577,2482188.6387502383,2426953.008277501,2375865.409951361,2177586.471232101,2379133.1996690775,2328228.500205138,2133567.732630929,2441216.7037248197,2441216.7037248197,2441216.7037248197,2441216.7037248197,2441216.7037248197,2441216.7037248197
2021-10-04,1868373.497488471,1828009.4463246241,1828009.4463246241,1900709.7171253928,1868412.9147543323,1868412.9147543323,1940320.401028194,1766806.320533665,1766806.320533665,1835495.631164046,1868373.497488471,1868373.497488471,1868373.497488471,1868373.497488471,1868373.497488471,1868373.497488471,2489323.80372482,2587257.064066577,2587257.064066577,2531133.318750238,2474688.1482775006,2422688.8199513606,2220355.5412321007,2425977.8296690774,2374084.240205138,2175467.1726309285,2489323.80372482,2489323.80372482,2489323.80372482,2489323.80372482,2489323.80372482,2489323.80372482
2021-10-05,1865822.9774884714,1825512.536324625,1825512.536324625,1898112.6771253922,1865862.3947543327,1865862.3947543327,1937663.701028194,1764395.0805336651,1764395.0805336651,1832988.6211640462,1865822.9774884714,1865822.9774884714,1865822.9774884714,1865822.9774884714,1865822.9774884714,1865822.9774884714,2502755.9337248197,2601235.724066577,2601235.724066577,2544814.768750238,2488052.808277501,2435767.7299513607,2232355.821232101,2439065.819669077,2386881.7702051387,2187201.502630929,2502755.9337248197,2502755.9337248197,2502755.9337248197,2502755.9337248197,2502755.9337248197,2502755.9337248197
2021-10-06,1822648.2374884712,1783262.3663246247,1783262.3663246247,1854192.277125392,1822687.6547543325,1822687.6547543325,1892812.181028194,1723563.8005336653,1723563.8005336653,1790578.031164046,1822648.2374884712,1822648.2374884712,1822648.2374884712,1822648.2374884712,1822648.2374884712,1822648.2374884712,2489030.21372482,2587080.5240665767,2587080.5240665767,2530894.0687502385,2474518.788277501,2422463.059951361,2220091.441232101,2425754.5996690774,2373857.2302051387,2175156.1726309285,2489030.21372482,2489030.21372482,2489030.21372482,2489030.21372482,2489030.21372482,2489030.21372482
2021-10-07,1850381.8774884713,1810392.4563246248,1810392.4563246248,1882404.4771253925,1850421.2947543326,1850421.2947543326,1921618.4110281938,1749795.5805336651,1749795.5805336651,1817827.531164046,1850381.8774884713,1850381.8774884713,1850381.8774884713,1850381.8774884713,1850381.8774884713,1850381.8774884713,2525824.2037248197,2625353.604066577,2625353.604066577,2568392.338750238,2511139.618277501,2458321.8599513606,2252874.901232101,2461622.9396690773,2408949.0702051385,2207197.8526309286,2525824.2037248197,2525824.2037248197,2525824.2037248197,2525824.2037248197,2525824.2037248197,2525824.2037248197
2021-10-08,1847801.7774884712,1807883.2463246246,1807883.2463246246,1879785.6671253925,1847841.1947543325,1847841.1947543325,1918957.971028194,1747362.0905336654,1747362.0905336654,1815319.191164046,1847801.7774884712,1847801.7774884712,1847801.7774884712,1847801.7774884712,1847801.7774884712,1847801.7774884712,2568224.59372482,2669365.954066577,2669365.954066577,2611538.5687502385,2553227.158277501,2499566.929951361,2290696.691232101,2502887.4596690773,2449300.3502051383,2244216.522630929,2568224.59372482,2568224.59372482,2568224.59372482,2568224.59372482,2568224.59372482,2568224.59372482
